"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","temporality"
"846","TD_477_217",784,1,"and come forward","2","come","come","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"847","VI_002_336",279,1,"theres slices of cake that are this big","1","theres","there","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","2","cop",NA,NA,"present"
"848","TD_463_254",544,1,"my husbands birthday is February twentieth","4","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","6","cop",NA,NA,"present"
"849","TD_463_254",285,1,"come here","1","come","come","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"850","VI_001_676",16,1,"you dont remember when this little do you","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"851","VI_008_707",1758,1,"go see blue","1","go","go","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"852","VI_005_411",670,1,"<bluebirds fly> = sings","3","fly","fly","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","present"
"853","TD_464_188",311,1,"what howd you know that","4","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"854","VI_007_204",49,1,"do you want to xxx or Mommy xxx","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"855","TD_449_716",194,1,"thank you no no no","1","thank","thank","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"856","VI_002_336",25,1,"peek a bean","1","peek","peek","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"857","TD_436_678",1873,1,"hes a really small","1","hes","h","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"858","TD_472_829",80,1,"soften the elbow","1","soften","soften","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"859","VI_014_242",159,1,"yeah thats my coat yeah","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"860","VI_014_242",244,1,"the strings all soar the reeds in four the brasses roar with notes galore","4","soar","soar","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"861","TD_436_678",1036,1,"I dont think so","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"862","VI_004_415",33,1,"yeah you know whats funny is this time around I xxx he was always one of the more intriguing characters and this time around watching its like you realize that hes not a good actor","3","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"863","VI_033_820",2072,1,"she said xxx information","2","said","say","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"864","VI_012_562",1621,1,"Im a warrior","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"865","TD_472_829",327,1,"thats a gully","2","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"866","TD_477_217",9,2,"kind of harder to tell because","5","tell","tell","VERB","VB","VerbForm=Inf","3","advcl",NA,NA,"uncategorized"
"867","VI_003_405",49,1,"<and my faith will be much stronger> = sings","5","will","will","AUX","MD","VerbForm=Fin","8","aux",NA,NA,"displaced"
"868","TD_477_217",166,1,"yes I yelled at you","3","yelled","yell","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"869","TD_463_254",362,1,"I dont want you to get sick","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"870","TD_477_217",506,1,"<open the door> = whines","2","open","open","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"871","VI_033_820",1180,1,"this smells nice","2","smells","smell","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"872","TD_448_304",319,1,"were super here in that water","1","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","cop",NA,NA,"displaced"
"873","VI_003_405",302,1,"what happened","2","happened","happen","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","displaced"
"874","TD_436_678",2111,1,"=cries","2","cries","cry","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"875","VI_005_263",961,1,"its been a while","2","been","be","AUX","VBN","Tense=Past|VerbForm=Part","4","cop",NA,NA,"displaced"
"876","TD_447_448",34,1,"has no experience","1","has","have","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"877","TD_474_966",259,1,"the turtle can hide in its shell","3","can","can","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"878","TD_449_716",469,1,"=cries","2","cries","cry","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"879","TD_449_716",240,1,"Berts whistle goes","3","goes","go","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"880","TD_465_541",481,1,"sit down","1","sit","sit","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"881","TD_448_304",182,1,"I know","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"882","TD_444_402",318,1,"torn and then like all the little things like","1","torn","tear","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"883","TD_449_716",321,1,"youll come over again youll come over again youll come over again","1","youll","youll","AUX","MD","VerbForm=Fin","2","aux",NA,NA,"displaced"
"884","TD_436_678",1414,1,"you dont","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","present"
"885","TD_472_829",606,2,"one is all gone yeah","2","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"886","VI_003_405",254,1,"look when I say go you say lalalac ready steady go","1","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"887","VI_005_263",456,1,"hold on Miles","1","hold","hold","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"888","VI_012_562",777,1,"so like for him like there wasnt really","7","was","be","VERB","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","4","advcl",NA,"SpaceAfter=No","displaced"
"889","TD_477_217",170,1,"what you were doing","3","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","4","aux",NA,NA,"displaced"
"890","TD_467_433",494,1,"well hopefully it wont be too bad","4","wo","will","AUX","MD","VerbForm=Fin","8","aux",NA,"SpaceAfter=No","displaced"
"891","VI_015_195",315,1,"but shes all prorportioned to like her head her height her weight you know shes all growing proportionally which is good","2","shes","sh","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","aux:pass",NA,NA,"present"
"892","TD_465_541",437,1,"do you remember when you first sat up","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"893","TD_473_844",523,1,"Im just thinking she grew up in an xxx house","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"894","TD_443_341",404,1,"can I keep them on the shelves as I fall asleep","1","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"895","TD_467_433",293,1,"but last year had","4","had","have","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","displaced"
"896","TD_436_678",891,1,"xxx shes playing","3","playing","play","VERB","VBG","VerbForm=Ger","0","root",NA,"SpacesAfter=\n","present"
"897","TD_472_829",247,1,"not all ducks are <gonna>","4","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","cop",NA,NA,"displaced"
"898","TD_447_448",962,1,"thank you","1","thank","thank","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"899","TD_463_254",653,1,"if youre gonna be cranky why dont you just go to sleep","3","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","12","advcl",NA,"SpaceAfter=No","displaced"
"900","TD_444_402",479,1,"those kind of people you want working on your house","6","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","2","acl:relcl",NA,NA,"present"
"901","TD_447_448",604,1,"maybe it was when we you thought you were hitting the timer yeah","3","was","be","VERB","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"902","TD_465_541",484,1,"do you want something else to play with","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"903","VI_047_440",254,1,"I know","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"904","TD_477_217",251,1,"<do as Im doing> = sings","2","do","do","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"905","VI_003_405",1108,1,"why dont you take a bath so you have time to xxx before you gotta go to bed","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","aux",NA,"SpaceAfter=No","displaced"
"906","TD_436_678",1317,1,"who put that kitty out","2","put","put","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"907","VI_015_195",437,1,"where are you <goin>","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","1","cop",NA,NA,"present"
"908","VI_008_707",136,1,"what do you wanna do again","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"displaced"
"909","TD_463_254",296,1,"just be careful theres a baby I think in front of the door","2","be","be","AUX","VB","Mood=Imp|VerbForm=Fin","3","cop",NA,NA,"uncategorized"
"910","VI_002_336",562,1,"come in and get it","1","come","come","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"911","VI_007_204",282,1,"do you know what that is","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"912","VI_012_562",524,1,"<yeah be like> = laughs","3","be","be","AUX","VB","Mood=Imp|VerbForm=Fin","4","cop",NA,NA,"uncategorized"
"913","TD_436_678",2078,2,"Mommy you have it","3","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","1","parataxis",NA,NA,"present"
"914","VI_015_195",318,1,"we got a like a little mat","2","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"915","TD_465_541",36,1,"its she doesnt mind it but if she can have mine shell take mine","3","does","do","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","aux",NA,"SpaceAfter=No","displaced"
"916","VI_003_405",836,1,"whyd you","1","whyd","why","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"917","TD_477_217",96,1,"alright bring your water I mean your coat","2","bring","bring","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"918","TD_445_217",47,1,"xxx says","2","says","say","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"919","VI_001_676",912,1,"I <gotta> got to get mine to charge okay","5","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"920","TD_477_217",70,1,"compared to like a baby thats hearing impaired","1","compared","compare","VERB","VBN","Tense=Past|VerbForm=Part","5","case",NA,NA,"displaced"
"921","VI_001_676",1101,1,"her contacts been bothering her all day","3","been","be","AUX","VBN","Tense=Past|VerbForm=Part","4","aux",NA,NA,"displaced"
"922","TD_477_217",209,1,"a good guess would be five thirty","4","would","would","AUX","MD","VerbForm=Fin","6","aux",NA,NA,"displaced"
"923","VI_012_562",1567,1,"or or or Jennas gonna be back when I w up","5","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","0","root",NA,"SpaceAfter=No","displaced"
"924","VI_001_676",774,1,"you want the happy you want the six piece meal","2","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"925","VI_001_676",934,1,"Toms skiing","2","skiing","ski","VERB","VBG","VerbForm=Ger","1","acl",NA,"SpacesAfter=\n","present"
"926","TD_464_188",607,1,"stop","1","stop","stop","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"927","TD_472_829",315,1,"look","1","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"928","TD_436_678",1051,1,"you taking the van","2","taking","take","VERB","VBG","VerbForm=Ger","0","root",NA,NA,"present"
"929","TD_447_448",498,1,"I got one more thing I gotta do","2","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"930","VI_037_868",20,1,"are you so big","1","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"931","TD_464_188",102,1,"is the older one Mindys","1","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"932","TD_464_188",587,1,"dont try to hit me sissy","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,"SpaceAfter=No","present"
"933","TD_436_678",706,1,"dont drink that milk","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,"SpaceAfter=No","present"
"934","TD_473_844",414,1,"I love you sweetie","2","love","love","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"935","TD_448_304",444,1,"xxx is all you","2","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"936","VI_047_440",199,1,"I I took like a","3","took","take","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
